Reporting Area,MMWR Year,MMWR Week,"Malaria, Current week","Malaria, Current week, flag","Malaria, Previous 52 weeks Max†","Malaria, Previous 52 weeks Max†, flag","Malaria, Cum 2019†","Malaria, Cum 2019†, flag","Malaria, Cum 2018†","Malaria, Cum 2018†, flag","Measles§, Idigenousis, Current week","Measles§, Idigenousis, Current week, flag","Measles§, Idigenousis, Previous 52 weeks Max†","Measles§, Idigenousis, Previous 52 weeks Max†, flag","Measles§, Idigenousis, Cum 2019†","Measles§, Idigenousis, Cum 2019†, flag","Measles§, Idigenousis, Cum 2018†","Measles§, Idigenousis, Cum 2018†, flag","Measles§, Imported, Current week","Measles§, Imported, Current week, flag","Measles§, Imported, Previous 52 weeks Max†","Measles§, Imported, Previous 52 weeks Max†, flag","Measles§, Imported, Cum 2019†","Measles§, Imported, Cum 2019†, flag","Measles§, Imported, Cum 2018†","Measles§, Imported, Cum 2018†, flag",Location 1,Location 2
ALABAMA,2019,19,,-,3,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"ALABAMA
(32.756889, -86.844516)",
MINNESOTA,2019,19,,-,0,,,-,,-,,-,0,,,-,,-,,-,1,,,-,,-,"MINNESOTA
(46.349153, -94.198308)",
VERMONT,2019,19,,-,1,,1,,1,,,-,0,,,-,,-,,-,1,,,-,,-,"VERMONT
(44.075252, -72.662695)",
NON-US RESIDENTS,2019,19,,-,,NC,2,,,NP,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,NON-US RESIDENTS
KENTUCKY,2019,19,,-,2,,,-,2,,,-,1,,1,,,-,,-,1,,1,,,-,"KENTUCKY
(37.526683, -85.290484)",
WISCONSIN,2019,20,,-,2,,1,,4,,,-,0,,,-,,-,,-,0,,,-,,-,"WISCONSIN
(44.639954, -89.732969)",
MICHIGAN,2019,20,,-,3,,2,,10,,,-,0,,,-,,-,,-,16,,41,,1,,"MICHIGAN
(44.874798, -85.730977)",
RHODE ISLAND,2019,20,,-,2,,2,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"RHODE ISLAND
(41.572574, -71.534637)",
NEBRASKA,2019,20,,-,2,,,-,2,,,-,0,,,-,,-,,-,0,,,-,,-,"NEBRASKA
(41.527099, -99.810595)",
MARYLAND,2019,20,2,,9,,43,,62,,,-,2,,2,,,-,,-,2,,2,,,-,"MARYLAND
(38.946466, -76.687282)",
TEXAS,2019,20,,-,7,,1,,31,,,-,5,,8,,5,,,-,1,,4,,1,,"TEXAS
(31.447238, -99.317341)",
INDIANA,2019,20,,-,1,,,-,5,,,-,0,,,-,,-,,-,1,,1,,1,,"INDIANA
(39.919991, -86.2818)",
NEW MEXICO,2019,20,,-,1,,,-,3,,,-,0,,,-,,-,,-,0,,,-,,-,"NEW MEXICO
(34.421369, -106.108388)",
NON-US RESIDENTS,2019,20,,-,,NC,2,,,NP,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,NON-US RESIDENTS
MASSACHUSETTS,2019,20,,-,4,,15,,13,,,-,0,,,-,,-,,-,2,,2,,,-,"MASSACHUSETTS
(42.151077, -71.481104)",
UTAH,2019,20,,-,1,,3,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"UTAH
(39.323779, -111.678222)",
MISSOURI,2019,20,,-,3,,3,,3,,,-,0,,,-,,-,,-,1,,1,,14,,"MISSOURI
(38.3675, -92.477244)",
IOWA,2019,20,,-,2,,6,,7,,,-,0,,,-,,-,,-,0,,,-,,-,"IOWA
(42.074659, -93.500061)",
ALASKA,2019,20,,-,1,,2,,4,,,-,0,,,-,,-,,-,0,,,-,,-,"ALASKA
(63.631126, -151.631889)",
WEST NORTH CENTRAL,2019,20,,-,6,,16,,33,,,-,0,,,-,20,,,-,1,,1,,15,,,WEST NORTH CENTRAL
OHIO,2019,20,,-,3,,18,,18,,,-,0,,,-,,-,,-,0,,,-,,-,"OHIO
(40.415534, -82.70936)",
FLORIDA,2019,20,,-,3,,9,,17,,,-,3,,,-,,-,,-,1,,2,,2,,"FLORIDA
(28.260731, -82.420978)",
COLORADO,2019,20,,-,3,,3,,6,,,-,0,,,-,,-,,-,1,,1,,,-,"COLORADO
(38.998552, -105.547832)",
TOTAL,2019,20,6,,58,,327,,489,,2,,42,,303,,36,,30,,58,,292,,47,,,TOTAL
NORTH DAKOTA,2019,20,,-,1,,3,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH DAKOTA
(47.446305, -100.46931)",
ARIZONA,2019,20,,-,3,,7,,8,,,-,0,,,-,,-,,-,1,,1,,,-,"ARIZONA
(34.293239, -111.664616)",
NEW YORK CITY,2019,20,2,,11,,40,,45,,,-,34,,205,,,-,,-,11,,41,,3,,,NEW YORK CITY
SOUTH ATLANTIC,2019,20,4,,20,,116,,143,,,-,4,,5,,,-,,-,3,,5,,3,,,SOUTH ATLANTIC
PACIFIC,2019,20,,-,8,,30,,42,,,-,12,,48,,10,,,-,3,,27,,6,,,PACIFIC
IDAHO,2019,20,,-,2,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IDAHO
(44.389073, -114.659366)",
GEORGIA,2019,20,,-,6,,10,,20,,,-,2,,3,,,-,,-,1,,1,,,-,"GEORGIA
(32.638481, -83.426574)",
CALIFORNIA,2019,20,,-,5,,19,,25,,,-,8,,22,,8,,,-,3,,23,,6,,"CALIFORNIA
(37.211164, -119.662127)",
WASHINGTON,2019,20,,-,3,,7,,10,,,-,12,,16,,,-,,-,1,,,-,,-,"WASHINGTON
(47.411715, -120.592492)",
EAST SOUTH CENTRAL,2019,20,,-,4,,6,,6,,,-,1,,1,,,-,,-,1,,1,,1,,,EAST SOUTH CENTRAL
HAWAII,2019,20,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"HAWAII
(21.361013, -157.854309)",
ILLINOIS,2019,20,,-,3,,13,,24,,,-,2,,4,,,-,,-,1,,3,,1,,"ILLINOIS
(40.124144, -89.148632)",
AMERICAN SAMOA,2019,20,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,,AMERICAN SAMOA
WEST VIRGINIA,2019,20,,-,0,,,-,3,,,-,0,,,-,,-,,-,0,,,-,,-,"WEST VIRGINIA
(38.642579, -80.613729)",
WYOMING,2019,20,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"WYOMING
(42.999627, -107.55145)",
NEW JERSEY,2019,20,,-,6,,12,,27,,,-,13,,8,,1,,,-,2,,5,,1,,"NEW JERSEY
(40.110253, -74.655514)",
DISTRICT OF COLUMBIA,2019,20,,-,2,,9,,6,,,-,0,,,-,,-,,-,0,,,-,1,,"DISTRICT OF COLUMBIA
(38.904785, -77.016275)",
NORTHERN MARIANA ISLANDS,2019,20,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTHERN MARIANA ISLANDS
(15.1834, 145.725693)",
U.S. VIRGIN ISLANDS,2019,20,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGIN ISLANDS
(18.060868, -64.840836)",
VIRGINIA,2019,20,2,,5,,26,,12,,,-,0,,,-,,-,,-,1,,,-,,-,"VIRGINIA
(37.510861, -78.666382)",
NEW HAMPSHIRE,2019,20,,-,1,,1,,2,,,-,0,,,-,,-,,-,1,,2,,,-,"NEW HAMPSHIRE
(43.680429, -71.57139)",
DELAWARE,2019,20,,-,3,,7,,5,,,-,0,,,-,,-,,-,0,,,-,,-,"DELAWARE
(38.994926, -75.452394)",
NEVADA,2019,20,,-,2,,1,,1,,,-,0,,,-,,-,,-,1,,,-,1,,"NEVADA
(39.283294, -114.916992)",
CONNECTICUT,2019,20,,-,1,,,-,3,,,-,2,,2,,,-,,-,1,,1,,3,,"CONNECTICUT
(41.575155, -72.738288)",
KENTUCKY,2019,20,,-,2,,,-,3,,,-,1,,1,,,-,,-,1,,1,,,-,"KENTUCKY
(37.526683, -85.290484)",
MOUNTAIN,2019,20,,-,4,,14,,20,,,-,0,,,-,,-,,-,1,,2,,1,,,MOUNTAIN
OKLAHOMA,2019,20,,-,1,,,-,,-,,-,0,,,-,,-,1,,1,,1,,2,,"OKLAHOMA
(35.583449, -97.508297)",
PUERTO RICO,2019,20,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
SOUTH DAKOTA,2019,20,,-,2,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH DAKOTA
(44.43614, -100.230491)",
US RESIDENTS,2019,20,6,,58,,325,,489,,2,,42,,303,,36,,30,,58,,292,,47,,,US RESIDENTS
MINNESOTA,2019,20,,-,5,,,-,15,,,-,0,,,-,,-,,-,1,,,-,,-,"MINNESOTA
(46.349153, -94.198308)",
VERMONT,2019,20,,-,1,,1,,1,,,-,0,,,-,,-,,-,1,,,-,,-,"VERMONT
(44.075252, -72.662695)",
NORTH CAROLINA,2019,20,,-,4,,12,,18,,,-,1,,,-,,-,,-,1,,,-,,-,"NORTH CAROLINA
(35.52603, -79.130883)",
SOUTH CAROLINA,2019,20,,-,0,,,-,,-,,-,2,,,-,,-,,-,1,,,-,,-,"SOUTH CAROLINA
(33.878572, -80.864614)",
NEW ENGLAND,2019,20,,-,5,,26,,25,,,-,2,,2,,,-,,-,2,,5,,3,,,NEW ENGLAND
OREGON,2019,20,,-,2,,1,,3,,,-,4,,10,,2,,,-,1,,4,,,-,"OREGON
(43.940449, -120.605279)",
LOUISIANA,2019,20,,-,1,,1,,6,,,-,0,,,-,,-,,-,1,,,-,,-,"LOUISIANA
(30.921314, -91.840238)",
KANSAS,2019,20,,-,2,,3,,4,,,-,0,,,-,20,,,-,0,,,-,1,,"KANSAS
(38.484729, -98.38018)",
TENNESSEE,2019,20,,-,2,,5,,1,,,-,0,,,-,,-,,-,0,,,-,1,,"TENNESSEE
(35.842998, -86.343226)",
MONTANA,2019,20,,-,2,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MONTANA
(47.033521, -109.645127)",
MISSISSIPPI,2019,20,,-,1,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"MISSISSIPPI
(32.713378, -89.65344)",
ARKANSAS,2019,20,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,1,,"ARKANSAS
(34.899825, -92.439162)",
WEST SOUTH CENTRAL,2019,20,,-,8,,2,,37,,,-,5,,8,,5,,1,,1,,5,,4,,,WEST SOUTH CENTRAL
MAINE,2019,20,,-,3,,7,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"MAINE
(45.117911, -69.06137)",
GUAM,2019,20,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
EAST NORTH CENTRAL,2019,20,,-,8,,34,,61,,,-,2,,4,,,-,,-,17,,45,,3,,,EAST NORTH CENTRAL
MIDDLE ATLANTIC,2019,20,2,,24,,81,,122,,2,,35,,235,,1,,29,,58,,201,,11,,,MIDDLE ATLANTIC
NEW YORK,2019,20,,-,5,,11,,14,,,-,8,,19,,,-,29,,56,,150,,5,,"NEW YORK
(42.921241, -75.59655)",
PENNSYLVANIA,2019,20,,-,8,,18,,36,,2,,1,,3,,,-,,-,4,,5,,2,,"PENNSYLVANIA
(40.896694, -77.838886)",
ALABAMA,2019,20,,-,3,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"ALABAMA
(32.756889, -86.844516)",
LOUISIANA,2019,21,,-,1,,1,,6,,,-,0,,,-,,-,,-,1,,,-,1,,"LOUISIANA
(30.921314, -91.840238)",
MICHIGAN,2019,21,,-,3,,2,,10,,,-,0,,,-,,-,,-,17,,42,,1,,"MICHIGAN
(44.874798, -85.730977)",
GEORGIA,2019,21,,-,6,,10,,21,,,-,2,,3,,,-,,-,1,,1,,,-,"GEORGIA
(32.638481, -83.426574)",
SOUTH ATLANTIC,2019,21,5,,20,,124,,152,,,-,4,,6,,,-,,-,3,,5,,4,,,SOUTH ATLANTIC
WISCONSIN,2019,21,,-,2,,1,,4,,,-,0,,,-,,-,,-,0,,,-,,-,"WISCONSIN
(44.639954, -89.732969)",
DISTRICT OF COLUMBIA,2019,21,,-,2,,9,,6,,,-,0,,,-,,-,,-,0,,,-,1,,"DISTRICT OF COLUMBIA
(38.904785, -77.016275)",
OREGON,2019,21,,-,2,,1,,3,,,-,4,,11,,,-,,-,1,,3,,,-,"OREGON
(43.940449, -120.605279)",
SOUTH CAROLINA,2019,21,,-,0,,,-,,-,,-,2,,,-,,-,,-,1,,,-,,-,"SOUTH CAROLINA
(33.878572, -80.864614)",
MARYLAND,2019,21,,-,9,,43,,66,,,-,2,,2,,,-,,-,2,,2,,1,,"MARYLAND
(38.946466, -76.687282)",
UTAH,2019,21,,-,1,,3,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"UTAH
(39.323779, -111.678222)",
EAST SOUTH CENTRAL,2019,21,,-,4,,7,,6,,,-,1,,1,,,-,,-,1,,1,,1,,,EAST SOUTH CENTRAL
EAST NORTH CENTRAL,2019,21,,-,8,,35,,63,,,-,2,,4,,,-,,-,18,,46,,3,,,EAST NORTH CENTRAL
PACIFIC,2019,21,,-,8,,32,,51,,,-,14,,53,,8,,,-,3,,28,,7,,,PACIFIC
TOTAL,2019,21,9,,58,,349,,523,,1,,48,,402,,34,,11,,58,,313,,51,,,TOTAL
PENNSYLVANIA,2019,21,1,,8,,20,,37,,,-,2,,3,,,-,,-,4,,5,,2,,"PENNSYLVANIA
(40.896694, -77.838886)",
NEW MEXICO,2019,21,,-,1,,,-,3,,,-,0,,,-,,-,,-,0,,,-,,-,"NEW MEXICO
(34.421369, -106.108388)",
COLORADO,2019,21,,-,2,,3,,7,,,-,0,,,-,,-,,-,1,,1,,,-,"COLORADO
(38.998552, -105.547832)",
U.S. VIRGIN ISLANDS,2019,21,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGIN ISLANDS
(18.060868, -64.840836)",
NON-US RESIDENTS,2019,21,,-,,NC,2,,,NP,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,NON-US RESIDENTS
NORTHERN MARIANA ISLANDS,2019,21,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTHERN MARIANA ISLANDS
(15.1834, 145.725693)",
MASSACHUSETTS,2019,21,,-,4,,15,,14,,,-,0,,,-,,-,,-,2,,2,,,-,"MASSACHUSETTS
(42.151077, -71.481104)",
WEST VIRGINIA,2019,21,,-,0,,,-,3,,,-,0,,,-,,-,,-,0,,,-,,-,"WEST VIRGINIA
(38.642579, -80.613729)",
NEW JERSEY,2019,21,,-,6,,12,,30,,,-,13,,8,,1,,,-,2,,5,,1,,"NEW JERSEY
(40.110253, -74.655514)",
NEW HAMPSHIRE,2019,21,,-,1,,1,,2,,,-,0,,,-,,-,,-,1,,2,,,-,"NEW HAMPSHIRE
(43.680429, -71.57139)",
ALASKA,2019,21,,-,1,,2,,4,,,-,0,,,-,,-,,-,0,,,-,,-,"ALASKA
(63.631126, -151.631889)",
NEVADA,2019,21,,-,2,,1,,1,,,-,0,,,-,,-,,-,1,,,-,1,,"NEVADA
(39.283294, -114.916992)",
NEW YORK,2019,21,,-,5,,11,,15,,,-,8,,19,,,-,11,,56,,161,,6,,"NEW YORK
(42.921241, -75.59655)",
NEBRASKA,2019,21,,-,2,,,-,2,,,-,0,,,-,,-,,-,0,,,-,,-,"NEBRASKA
(41.527099, -99.810595)",
SOUTH DAKOTA,2019,21,,-,2,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH DAKOTA
(44.43614, -100.230491)",
NORTH CAROLINA,2019,21,,-,4,,12,,19,,,-,1,,,-,,-,,-,1,,,-,,-,"NORTH CAROLINA
(35.52603, -79.130883)",
WEST SOUTH CENTRAL,2019,21,,-,8,,2,,37,,1,,5,,11,,5,,,-,1,,5,,5,,,WEST SOUTH CENTRAL
CONNECTICUT,2019,21,,-,1,,,-,4,,,-,2,,2,,,-,,-,1,,1,,3,,"CONNECTICUT
(41.575155, -72.738288)",
US TERRITORIES,2019,21,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,,US TERRITORIES
MOUNTAIN,2019,21,,-,4,,15,,22,,,-,0,,,-,,-,,-,1,,2,,1,,,MOUNTAIN
OHIO,2019,21,,-,3,,18,,19,,,-,0,,,-,,-,,-,0,,,-,,-,"OHIO
(40.415534, -82.70936)",
FLORIDA,2019,21,3,,3,,15,,17,,,-,3,,1,,,-,,-,1,,2,,2,,"FLORIDA
(28.260731, -82.420978)",
HAWAII,2019,21,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"HAWAII
(21.361013, -157.854309)",
VIRGINIA,2019,21,2,,5,,28,,14,,,-,0,,,-,,-,,-,1,,,-,,-,"VIRGINIA
(37.510861, -78.666382)",
MAINE,2019,21,1,,3,,8,,3,,,-,0,,,-,,-,,-,1,,1,,,-,"MAINE
(45.117911, -69.06137)",
ARKANSAS,2019,21,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,1,,"ARKANSAS
(34.899825, -92.439162)",
GUAM,2019,21,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
NEW YORK CITY,2019,21,1,,11,,43,,46,,,-,40,,295,,,-,,-,11,,48,,3,,,NEW YORK CITY
US RESIDENTS,2019,21,9,,58,,347,,523,,1,,48,,402,,34,,11,,58,,313,,51,,,US RESIDENTS
NORTH DAKOTA,2019,21,,-,2,,5,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH DAKOTA
(47.446305, -100.46931)",
KENTUCKY,2019,21,,-,2,,,-,3,,,-,1,,1,,,-,,-,1,,1,,,-,"KENTUCKY
(37.526683, -85.290484)",
AMERICAN SAMOA,2019,21,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,,AMERICAN SAMOA
MONTANA,2019,21,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MONTANA
(47.033521, -109.645127)",
IOWA,2019,21,,-,2,,6,,7,,,-,0,,,-,,-,,-,0,,,-,,-,"IOWA
(42.074659, -93.500061)",
VERMONT,2019,21,,-,1,,1,,1,,,-,0,,,-,,-,,-,1,,,-,,-,"VERMONT
(44.075252, -72.662695)",
MISSISSIPPI,2019,21,,-,1,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"MISSISSIPPI
(32.713378, -89.65344)",
OKLAHOMA,2019,21,,-,1,,,-,,-,1,,0,,1,,,-,,-,1,,1,,2,,"OKLAHOMA
(35.583449, -97.508297)",
INDIANA,2019,21,,-,1,,,-,5,,,-,0,,,-,,-,,-,1,,1,,1,,"INDIANA
(39.919991, -86.2818)",
WYOMING,2019,21,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"WYOMING
(42.999627, -107.55145)",
ARIZONA,2019,21,,-,3,,8,,8,,,-,0,,,-,,-,,-,1,,1,,,-,"ARIZONA
(34.293239, -111.664616)",
MISSOURI,2019,21,1,,3,,4,,4,,,-,0,,,-,,-,,-,1,,1,,14,,"MISSOURI
(38.3675, -92.477244)",
ILLINOIS,2019,21,,-,3,,14,,25,,,-,2,,4,,,-,,-,1,,3,,1,,"ILLINOIS
(40.124144, -89.148632)",
WEST NORTH CENTRAL,2019,21,1,,6,,19,,37,,,-,0,,,-,20,,,-,1,,1,,15,,,WEST NORTH CENTRAL
DELAWARE,2019,21,,-,3,,7,,6,,,-,0,,,-,,-,,-,0,,,-,,-,"DELAWARE
(38.994926, -75.452394)",
CALIFORNIA,2019,21,,-,5,,21,,33,,,-,8,,22,,8,,,-,3,,25,,7,,"CALIFORNIA
(37.211164, -119.662127)",
MIDDLE ATLANTIC,2019,21,2,,24,,86,,128,,,-,41,,325,,1,,11,,58,,219,,12,,,MIDDLE ATLANTIC
TEXAS,2019,21,,-,7,,1,,31,,,-,5,,10,,5,,,-,1,,4,,1,,"TEXAS
(31.447238, -99.317341)",
MINNESOTA,2019,21,,-,5,,,-,17,,,-,0,,,-,,-,,-,1,,,-,,-,"MINNESOTA
(46.349153, -94.198308)",
TENNESSEE,2019,21,,-,2,,5,,1,,,-,0,,,-,,-,,-,0,,,-,1,,"TENNESSEE
(35.842998, -86.343226)",
KANSAS,2019,21,,-,2,,3,,4,,,-,0,,,-,20,,,-,0,,,-,1,,"KANSAS
(38.484729, -98.38018)",
IDAHO,2019,21,,-,2,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IDAHO
(44.389073, -114.659366)",
RHODE ISLAND,2019,21,,-,2,,2,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"RHODE ISLAND
(41.572574, -71.534637)",
PUERTO RICO,2019,21,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
WASHINGTON,2019,21,,-,3,,7,,11,,,-,14,,20,,,-,,-,1,,,-,,-,"WASHINGTON
(47.411715, -120.592492)",
ALABAMA,2019,21,,-,3,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"ALABAMA
(32.756889, -86.844516)",
NEW ENGLAND,2019,21,1,,5,,27,,27,,,-,2,,2,,,-,,-,2,,6,,3,,,NEW ENGLAND
